sale_id,product_id,customer_id,location_id,order_date,quantity,unit_price,total_amount,discount_applied,payment_method,delivery_status
SALE01439,B08JKPVDKL,CUST0170,LOC004,3/28/2024,3,279,669.6,20,NetBanking,Delivered
SALE01440,B07RD611Z8,CUST0181,LOC002,3/28/2024,2,1799,3598,0,UPI,Delivered
SALE01441,B08CS3BT4L,CUST0344,LOC020,3/28/2024,4,9999,35996.4,10,Card,Delivered
SALE01442,B0718ZN31Q,CUST0276,LOC013,3/29/2024,1,598,598,0,Card,Delivered
SALE01443,B09YLWT89W,CUST0256,LOC011,3/29/2024,5,9199,41395.5,10,COD,Delivered
SALE01444,B09VGS66FV,CUST0051,LOC006,3/29/2024,4,1349,5396,0,NetBanking,Delivered
SALE01445,B09FFK1PQG,CUST0425,LOC008,3/30/2024,5,873,3928.5,10,Card,Delivered
SALE01446,B07TC9F7PN,CUST0308,LOC015,3/30/2024,4,8699,34796,0,UPI,Delivered
SALE01447,B08HVL8QN3,CUST0193,LOC002,3/30/2024,1,1149,1149,0,COD,Delivered
SALE01448,B08XMG618K,CUST0150,LOC019,3/30/2024,2,225,450,0,COD,Delivered
SALE01449,B06XDKWLJH,CUST0258,LOC016,3/31/2024,1,4449,3559.2,20,Card,Returned
SALE01450,B08VS3YLRK,CUST0473,LOC013,3/31/2024,4,529,1798.6,15,NetBanking,Delivered
SALE01451,B08PV1X771,CUST0077,LOC002,3/31/2024,3,15490,39499.5,15,COD,Delivered
SALE01452,B0BDZWMGZ1,CUST0042,LOC020,4/1/2024,4,1199,4316.4,10,UPI,Delivered
SALE01453,B0116MIKKC,CUST0087,LOC008,4/1/2024,2,99,158.4,20,UPI,Delivered
SALE01454,B00EYW1U68,CUST0173,LOC014,4/1/2024,3,1599,3837.6,20,UPI,Delivered
SALE01455,B0752LL57V,CUST0119,LOC011,4/2/2024,5,440,1870,15,COD,Delivered
SALE01456,B00935MD1C,CUST0042,LOC009,4/2/2024,5,2719,11555.75,15,COD,Delivered
SALE01457,B082LSVT4B,CUST0289,LOC004,4/2/2024,3,249,709.65,5,Card,Delivered
SALE01458,B0711PVX6Z,CUST0070,LOC015,4/3/2024,3,179,537,0,COD,Delivered
SALE01459,B09LRZYBH1,CUST0419,LOC015,4/3/2024,5,2299,9770.75,15,NetBanking,Delivered
SALE01460,B07KSMBL2H,CUST0453,LOC018,4/3/2024,3,219,657,0,NetBanking,Delivered
SALE01461,B07JQKQ91F,CUST0309,LOC015,4/4/2024,3,499,1272.45,15,Card,Returned
SALE01462,B09NHVCHS9,CUST0268,LOC013,4/4/2024,2,59,118,0,UPI,Delivered
SALE01463,B08K36NZSV,CUST0482,LOC014,4/4/2024,2,499,948.1,5,COD,Delivered
SALE01464,B00935MGHS,CUST0141,LOC005,4/5/2024,1,1199,959.2,20,UPI,Delivered
SALE01465,B09GFWJDY1,CUST0357,LOC005,4/5/2024,1,499,424.15,15,Card,Delivered
SALE01466,B08CNLYKW5,CUST0123,LOC008,4/5/2024,4,1699,5776.6,15,Card,Delivered
SALE01467,B08CNLYKW5,CUST0237,LOC012,4/5/2024,4,1699,6456.2,5,COD,Returned
SALE01468,B08R69VDHT,CUST0268,LOC011,4/6/2024,3,115,327.75,5,UPI,Delivered
SALE01469,B07PLHTTB4,CUST0444,LOC006,4/6/2024,5,100,400,20,Card,Delivered
SALE01470,B08HLC7Z3G,CUST0096,LOC003,4/6/2024,4,1182,3782.4,20,UPI,Delivered
SALE01471,B086394NY5,CUST0287,LOC002,4/7/2024,3,1399,3357.6,20,COD,Delivered
SALE01472,B009VCGPSY,CUST0305,LOC009,4/7/2024,2,269,457.3,15,UPI,Returned
SALE01473,B07YZG8PPY,CUST0024,LOC018,4/7/2024,2,1249,2248.2,10,UPI,Delivered
SALE01474,B07QDSN9V6,CUST0161,LOC007,4/8/2024,4,699,2376.6,15,Card,Delivered
SALE01475,B0B21C4BMX,CUST0112,LOC005,4/8/2024,2,228,387.6,15,COD,Delivered
SALE01476,B08XNL93PL,CUST0492,LOC018,4/8/2024,2,1399,2658.1,5,COD,Delivered
SALE01477,B00RGLI0ZS,CUST0142,LOC016,4/9/2024,3,449,1347,0,NetBanking,Delivered
SALE01478,B08L879JSN,CUST0208,LOC014,4/9/2024,1,6299,5354.15,15,Card,Delivered
SALE01479,B09CMP1SC8,CUST0309,LOC013,4/9/2024,5,199,845.75,15,Card,Delivered
SALE01480,B0B97D658R,CUST0364,LOC013,4/10/2024,3,499,1272.45,15,UPI,Delivered
SALE01481,B092R48XXB,CUST0002,LOC001,4/10/2024,1,18999,15199.2,20,Card,Delivered
SALE01482,B08TM71L54,CUST0211,LOC013,4/10/2024,5,3190,12760,20,Card,Delivered
SALE01483,B094YFFSMY,CUST0229,LOC010,4/10/2024,4,399,1356.6,15,UPI,Delivered
SALE01484,B07J2BQZD6,CUST0177,LOC010,4/11/2024,4,199,756.2,5,Card,Delivered
SALE01485,B08YD264ZS,CUST0174,LOC013,4/11/2024,3,999,2397.6,20,Card,Delivered
SALE01486,B08RZ12GKR,CUST0112,LOC010,4/11/2024,5,215,967.5,10,Card,Delivered
SALE01487,B0B2C5MJN6,CUST0396,LOC008,4/12/2024,5,32990,148455,10,UPI,Delivered
SALE01488,B084N18QZY,CUST0003,LOC011,4/12/2024,2,599,958.4,20,Card,Delivered
SALE01489,B0BFWGBX61,CUST0200,LOC018,4/12/2024,3,199,567.15,5,UPI,Delivered
SALE01490,B08G43CCLC,CUST0133,LOC009,4/13/2024,4,218,828.4,5,COD,Pending
SALE01491,B08MTCKDYN,CUST0349,LOC008,4/13/2024,4,119,380.8,20,NetBanking,Delivered
SALE01492,B09YLYB9PB,CUST0241,LOC019,4/13/2024,5,149,596,20,Card,Delivered
SALE01493,B09ZDVL7L8,CUST0274,LOC003,4/14/2024,1,2199,1869.15,15,COD,Delivered
SALE01494,B0B2931FCV,CUST0269,LOC001,4/14/2024,4,999,3796.2,5,Card,Delivered
SALE01495,B0BMTZ4T1D,CUST0039,LOC005,4/14/2024,1,784,784,0,NetBanking,Delivered
SALE01496,B09F6VHQXB,CUST0422,LOC008,4/15/2024,2,7390,11824,20,Card,Delivered
SALE01497,B091JF2TFD,CUST0389,LOC006,4/15/2024,3,499,1497,0,UPI,Delivered
SALE01498,B0B65P827P,CUST0416,LOC008,4/15/2024,5,128.31,545.32,15,UPI,Delivered
SALE01499,B09GFM8CGS,CUST0271,LOC014,4/16/2024,2,6499,12348.1,5,COD,Delivered
SALE01500,B0B9XLX8VR,CUST0460,LOC005,4/16/2024,5,37999,189995,0,UPI,Delivered
SALE01501,B099Z83VRC,CUST0402,LOC004,4/16/2024,4,1052,3576.8,15,NetBanking,Delivered
SALE01502,B009P2L7CO,CUST0376,LOC003,4/16/2024,3,1099,3297,0,NetBanking,Delivered
SALE01503,B09P1MFKG1,CUST0157,LOC014,4/17/2024,5,998,4241.5,15,COD,Delivered
SALE01504,B0B53NXFFR,CUST0126,LOC010,4/17/2024,5,1399,5596,20,UPI,Delivered
SALE01505,B00LUGTJGO,CUST0335,LOC013,4/17/2024,1,1399,1119.2,20,Card,Delivered
SALE01506,B08VF8V79P,CUST0034,LOC006,4/18/2024,5,1075,5375,0,Card,Delivered
SALE01507,B07MDRGHWQ,CUST0013,LOC010,4/18/2024,4,5699,18236.8,20,UPI,Delivered
SALE01508,B078W65FJ7,CUST0311,LOC012,4/18/2024,3,849,2292.3,10,Card,Returned
SALE01509,B0BDS8MY8J,CUST0207,LOC019,4/19/2024,5,199,995,0,Card,Delivered
SALE01510,B08XNL93PL,CUST0245,LOC010,4/19/2024,4,1399,5596,0,NetBanking,Returned
SALE01511,B08V9C4B1J,CUST0309,LOC013,4/19/2024,2,349,698,0,COD,Delivered
SALE01512,B01HGCLUH6,CUST0213,LOC011,4/20/2024,4,1149,4136.4,10,UPI,Returned
SALE01513,B0841KQR1Z,CUST0433,LOC012,4/20/2024,5,299,1420.25,5,Card,Delivered
SALE01514,B097RN7BBK,CUST0482,LOC019,4/20/2024,2,479,958,0,COD,Delivered
SALE01515,B07L1N3TJX,CUST0440,LOC002,4/21/2024,1,1699,1359.2,20,NetBanking,Delivered
SALE01516,B008LN8KDM,CUST0463,LOC002,4/21/2024,3,1849,4714.95,15,COD,Returned
SALE01517,B086PXQ2R4,CUST0121,LOC002,4/21/2024,2,165,264,20,NetBanking,Delivered
SALE01518,B00KIE28X0,CUST0185,LOC007,4/22/2024,1,310,279,10,COD,Pending
SALE01519,B00J5DYCCA,CUST0270,LOC008,4/22/2024,4,1399,5036.4,10,COD,Returned
SALE01520,B07966M8XH,CUST0365,LOC015,4/22/2024,3,1599,4557.15,5,Card,Delivered
SALE01521,B09DDCQFMT,CUST0350,LOC018,4/22/2024,4,1299,4416.6,15,NetBanking,Delivered
SALE01522,B08CTQP51L,CUST0097,LOC017,4/23/2024,5,379,1705.5,10,UPI,Delivered
SALE01523,B09CMM3VGK,CUST0022,LOC004,4/23/2024,2,179,286.4,20,COD,Delivered
SALE01524,B00HVXS7WC,CUST0190,LOC015,4/23/2024,5,1999,9495.25,5,COD,Delivered
SALE01525,B08T8KWNQ9,CUST0491,LOC003,4/24/2024,5,1449,6882.75,5,UPI,Delivered
SALE01526,B095JQVC7N,CUST0394,LOC012,4/24/2024,1,42999,34399.2,20,Card,Delivered
SALE01527,B09BCNQ9R2,CUST0349,LOC004,4/24/2024,5,139,556,20,UPI,Delivered
SALE01528,B0148NPH9I,CUST0379,LOC020,4/25/2024,3,2640,7920,0,NetBanking,Delivered
SALE01529,B0BL11S5QK,CUST0378,LOC012,4/25/2024,5,1601,6404,20,UPI,Delivered
SALE01530,B08WKCTFF3,CUST0409,LOC006,4/25/2024,2,899,1618.2,10,Card,Delivered
SALE01531,B0BMM7R92G,CUST0055,LOC009,4/26/2024,3,249,709.65,5,NetBanking,Delivered
SALE01532,B075K76YW1,CUST0438,LOC010,4/26/2024,1,979,881.1,10,Card,Delivered
SALE01533,B07N8RQ6W7,CUST0133,LOC018,4/26/2024,4,134,482.4,10,Card,Delivered
SALE01534,B07YQ5SN4H,CUST0470,LOC003,4/27/2024,5,299,1345.5,10,UPI,Delivered
SALE01535,B07SBGFDX9,CUST0283,LOC002,4/27/2024,5,120,600,0,UPI,Delivered
SALE01536,B07H3N8RJH,CUST0421,LOC014,4/27/2024,4,3799,12156.8,20,Card,Delivered
SALE01537,B0832W3B7Q,CUST0312,LOC009,4/27/2024,4,1799,5756.8,20,NetBanking,Delivered
SALE01538,B07DC4RZPY,CUST0239,LOC004,4/28/2024,4,709,2836,0,UPI,Delivered
SALE01539,B07GNC2592,CUST0083,LOC015,4/28/2024,3,599,1437.6,20,COD,Delivered
SALE01540,B081FG1QYX,CUST0093,LOC007,4/28/2024,2,339,678,0,Card,Delivered
SALE01541,B08MV82R99,CUST0045,LOC001,4/29/2024,3,653,1763.1,10,UPI,Returned
SALE01542,B08FY4FG5X,CUST0133,LOC017,4/29/2024,3,649,1557.6,20,COD,Delivered
SALE01543,B00NH11KIK,CUST0440,LOC011,4/29/2024,2,209,418,0,COD,Returned
SALE01544,B0B86CDHL1,CUST0475,LOC010,4/30/2024,1,349,331.55,5,UPI,Delivered
SALE01545,B098LCVYPW,CUST0274,LOC018,4/30/2024,5,349,1570.5,10,Card,Pending
SALE01546,B07QCWY5XV,CUST0293,LOC020,4/30/2024,2,599,1138.1,5,Card,Delivered
SALE01547,B01JOFKL0A,CUST0269,LOC018,5/1/2024,2,5299,9008.3,15,Card,Delivered
SALE01548,B06XR9PR5X,CUST0031,LOC011,5/1/2024,4,209,836,0,UPI,Delivered
SALE01549,B091JF2TFD,CUST0108,LOC015,5/1/2024,4,499,1596.8,20,NetBanking,Delivered
SALE01550,B01GGKYKQM,CUST0209,LOC016,5/2/2024,2,219,394.2,10,Card,Delivered
SALE01551,B00ZYLMQH0,CUST0220,LOC014,5/2/2024,3,549,1399.95,15,UPI,Delivered
SALE01552,B0B466C3G4,CUST0489,LOC010,5/2/2024,4,8990,30566,15,COD,Delivered
SALE01553,B00P93X2H6,CUST0325,LOC014,5/3/2024,5,67,268,20,Card,Delivered
SALE01554,B09PLFJ7ZW,CUST0098,LOC016,5/3/2024,3,1999,4797.6,20,COD,Returned
SALE01555,B07MKFNHKG,CUST0041,LOC004,5/3/2024,5,6999,31495.5,10,Card,Delivered
SALE01556,B07CWDX49D,CUST0131,LOC009,5/3/2024,1,649,649,0,COD,Delivered
SALE01557,B09ZPL5VYM,CUST0339,LOC008,5/4/2024,3,199,507.45,15,Card,Delivered
SALE01558,B0BFBNXS94,CUST0378,LOC020,5/4/2024,5,669,2843.25,15,COD,Delivered
SALE01559,B07J2NGB69,CUST0108,LOC012,5/4/2024,2,629,1258,0,UPI,Delivered
SALE01560,B07RX42D3D,CUST0444,LOC014,5/5/2024,2,260,468,10,COD,Pending
SALE01561,B07W9KYT62,CUST0133,LOC002,5/5/2024,3,2499,7497,0,NetBanking,Delivered
SALE01562,B08CHZ3ZQ7,CUST0152,LOC017,5/5/2024,4,599,2276.2,5,Card,Delivered
SALE01563,B08W56G1K9,CUST0278,LOC009,5/6/2024,2,99,178.2,10,COD,Delivered
SALE01564,B0B4SJKRDF,CUST0288,LOC013,5/6/2024,3,239,645.3,10,COD,Delivered
SALE01565,B09YV42QHZ,CUST0441,LOC013,5/6/2024,5,1499,7120.25,5,Card,Delivered
SALE01566,B08NW8GHCJ,CUST0063,LOC012,5/7/2024,2,389,622.4,20,NetBanking,Returned
SALE01567,B09BW2GP18,CUST0017,LOC020,5/7/2024,1,129,122.55,5,NetBanking,Delivered
SALE01568,B08RZ5K9YH,CUST0022,LOC012,5/7/2024,4,999,3396.6,15,COD,Delivered
SALE01569,B0BM9H2NY9,CUST0489,LOC006,5/8/2024,3,699,2097,0,COD,Delivered
SALE01570,B085CZ3SR1,CUST0183,LOC008,5/8/2024,4,499,1596.8,20,UPI,Delivered
SALE01571,B00W56GLOQ,CUST0456,LOC010,5/8/2024,4,2699,9716.4,10,Card,Delivered
SALE01572,B002PD61Y4,CUST0114,LOC001,5/8/2024,3,507,1521,0,COD,Delivered
SALE01573,B09NR6G588,CUST0174,LOC020,5/9/2024,1,1199,1019.15,15,UPI,Delivered
SALE01574,B09N6TTHT6,CUST0212,LOC019,5/9/2024,1,89,75.65,15,NetBanking,Delivered
SALE01575,B00NW4UWN6,CUST0213,LOC019,5/9/2024,4,1043,3754.8,10,NetBanking,Pending
SALE01576,B00JBNZPFM,CUST0149,LOC015,5/10/2024,4,6199,23556.2,5,COD,Delivered
SALE01577,B07DGD4Z4C,CUST0194,LOC015,5/10/2024,4,3499,13296.2,5,Card,Delivered
SALE01578,B0085IATT6,CUST0087,LOC001,5/10/2024,1,899,719.2,20,UPI,Delivered
SALE01579,B00TI8E7BI,CUST0009,LOC015,5/11/2024,4,2695,10241,5,UPI,Returned
SALE01580,B0BCKJJN8R,CUST0129,LOC016,5/11/2024,4,3599,12236.6,15,Card,Delivered
SALE01581,B09VGKFM7Y,CUST0323,LOC001,5/11/2024,1,219,197.1,10,Card,Delivered
SALE01582,B09SFRNKSR,CUST0160,LOC002,5/12/2024,3,298,715.2,20,NetBanking,Returned
SALE01583,B0B4F1YC3J,CUST0309,LOC006,5/12/2024,3,13999,41997,0,UPI,Delivered
SALE01584,B09H39KTTB,CUST0309,LOC002,5/12/2024,5,213,905.25,15,Card,Delivered
SALE01585,B09Q8HMKZX,CUST0313,LOC010,5/13/2024,3,263,749.55,5,UPI,Delivered
SALE01586,B08W56G1K9,CUST0165,LOC006,5/13/2024,5,99,445.5,10,NetBanking,Delivered
SALE01587,B09NHVCHS9,CUST0331,LOC001,5/13/2024,1,59,50.15,15,COD,Delivered
SALE01588,B09YDFKJF8,CUST0245,LOC007,5/14/2024,4,1324,4766.4,10,NetBanking,Delivered
SALE01589,B00NH11KIK,CUST0463,LOC015,5/14/2024,4,209,710.6,15,COD,Delivered
SALE01590,B0B1MDZV9C,CUST0499,LOC016,5/14/2024,1,2286,1943.1,15,NetBanking,Delivered
SALE01591,B09DSQXCM8,CUST0451,LOC002,5/14/2024,1,299,284.05,5,NetBanking,Delivered
SALE01592,B08H21B6V7,CUST0172,LOC020,5/15/2024,1,2599,2599,0,COD,Delivered
SALE01593,B093QCY6YJ,CUST0068,LOC002,5/15/2024,5,290,1160,20,Card,Delivered
SALE01594,B09RX1FK54,CUST0084,LOC018,5/15/2024,3,399,1137.15,5,COD,Delivered
SALE01595,B08CNLYKW5,CUST0092,LOC014,5/16/2024,2,1699,3398,0,COD,Delivered
SALE01596,B01F25X6RQ,CUST0405,LOC009,5/16/2024,4,499,1796.4,10,COD,Delivered
SALE01597,B01N6LU1VF,CUST0099,LOC001,5/16/2024,3,579,1389.6,20,NetBanking,Delivered
SALE01598,B01F262EUU,CUST0497,LOC011,5/17/2024,1,949,949,0,Card,Delivered
SALE01599,B09T3KB6JZ,CUST0293,LOC003,5/17/2024,5,18990,94950,0,NetBanking,Delivered
SALE01600,B08TV2P1N8,CUST0117,LOC002,5/17/2024,3,1399,3357.6,20,Card,Delivered
SALE01601,B00GG59HU2,CUST0455,LOC007,5/18/2024,5,467,1984.75,15,NetBanking,Delivered
SALE01602,B09L8DSSFH,CUST0138,LOC001,5/18/2024,4,399,1516.2,5,Card,Delivered
SALE01603,B07K19NYZ8,CUST0324,LOC001,5/18/2024,4,2320,7424,20,NetBanking,Delivered
SALE01604,B07GNC2592,CUST0071,LOC008,5/19/2024,3,599,1617.3,10,Card,Delivered
SALE01605,B08S74GTBT,CUST0270,LOC017,5/19/2024,3,799,2157.3,10,NetBanking,Delivered
SALE01606,B07BKSSDR2,CUST0459,LOC017,5/19/2024,1,899,899,0,Card,Delivered
SALE01607,B09MY4W73Q,CUST0413,LOC018,5/19/2024,1,474,379.2,20,COD,Delivered
SALE01608,B07GVGTSLN,CUST0450,LOC003,5/20/2024,5,325,1381.25,15,NetBanking,Pending
SALE01609,B08K4RDQ71,CUST0017,LOC011,5/20/2024,5,349,1570.5,10,NetBanking,Delivered
SALE01610,B09NFSHCWN,CUST0357,LOC010,5/20/2024,2,1149,1838.4,20,COD,Delivered
SALE01611,B09RZS1NQT,CUST0248,LOC012,5/21/2024,1,199,179.1,10,NetBanking,Returned
SALE01612,B014SZO90Y,CUST0426,LOC013,5/21/2024,2,266,425.6,20,UPI,Delivered
SALE01613,B08VB34KJ1,CUST0266,LOC012,5/21/2024,1,15490,15490,0,UPI,Delivered
SALE01614,B00HVXS7WC,CUST0040,LOC009,5/22/2024,1,1999,1799.1,10,COD,Delivered
SALE01615,B08VRMK55F,CUST0062,LOC012,5/22/2024,5,399,1995,0,COD,Delivered
SALE01616,B08H5L8V1L,CUST0347,LOC008,5/22/2024,3,379,966.45,15,COD,Delivered
SALE01617,B07WJXCTG9,CUST0277,LOC006,5/23/2024,1,699,594.15,15,Card,Delivered
SALE01618,B0B4F4QZ1H,CUST0324,LOC001,5/23/2024,5,13999,55996,20,NetBanking,Delivered
SALE01619,B09VGS66FV,CUST0340,LOC015,5/23/2024,1,1349,1079.2,20,Card,Delivered
SALE01620,B08VFF6JQ8,CUST0477,LOC019,5/24/2024,4,1219,4144.6,15,NetBanking,Returned
SALE01621,B0762HXMTF,CUST0367,LOC006,5/24/2024,2,1799,2878.4,20,COD,Pending
SALE01622,B005LJQMZC,CUST0262,LOC003,5/24/2024,5,486,1944,20,Card,Delivered
SALE01623,B07TTSS5MP,CUST0137,LOC009,5/25/2024,2,1799,2878.4,20,COD,Delivered
SALE01624,B08ZJDWTJ1,CUST0145,LOC006,5/25/2024,2,4098,8196,0,UPI,Delivered
SALE01625,B07MDRGHWQ,CUST0246,LOC001,5/25/2024,4,5699,19376.6,15,Card,Delivered
SALE01626,B07LDPLSZC,CUST0236,LOC002,5/25/2024,2,849,1443.3,15,Card,Delivered
SALE01627,B08ZHYNTM1,CUST0377,LOC007,5/26/2024,1,2899,2464.15,15,UPI,Delivered
SALE01628,B0BJ6P3LSK,CUST0296,LOC018,5/26/2024,3,4999,14247.15,5,Card,Delivered
SALE01629,B07T9FV9YP,CUST0416,LOC003,5/26/2024,2,749,1273.3,15,UPI,Delivered
SALE01630,B09MT6XSFW,CUST0077,LOC013,5/27/2024,4,599,2036.6,15,UPI,Delivered
SALE01631,B07KSMBL2H,CUST0177,LOC020,5/27/2024,2,219,416.1,5,NetBanking,Pending
SALE01632,B08KDBLMQP,CUST0318,LOC016,5/27/2024,4,1290,5160,0,COD,Delivered
SALE01633,B01IOZUHRS,CUST0320,LOC019,5/28/2024,2,179,358,0,NetBanking,Pending
SALE01634,B09VL9KFDB,CUST0354,LOC019,5/28/2024,3,2399,6117.45,15,Card,Delivered
SALE01635,B0B31BYXQQ,CUST0011,LOC017,5/28/2024,5,1399,5945.75,15,UPI,Delivered
SALE01636,B09C6HXFC1,CUST0488,LOC012,5/29/2024,1,970,873,10,COD,Delivered
SALE01637,B0B65MJ45G,CUST0201,LOC016,5/29/2024,5,139,660.25,5,Card,Delivered
SALE01638,B09PLD9TCD,CUST0258,LOC007,5/29/2024,3,26999,76947.15,5,NetBanking,Delivered
SALE01639,B09VGS66FV,CUST0449,LOC007,5/30/2024,3,1349,3439.95,15,Card,Delivered
SALE01640,B085DTN6R2,CUST0240,LOC011,5/30/2024,1,350,315,10,Card,Delivered
SALE01641,B076VQS87V,CUST0294,LOC002,5/30/2024,3,457,1096.8,20,COD,Delivered
SALE01642,B086PXQ2R4,CUST0148,LOC001,5/30/2024,1,165,148.5,10,UPI,Delivered
SALE01643,B09YV463SW,CUST0128,LOC019,5/31/2024,1,1499,1499,0,COD,Delivered
SALE01644,B09QS9CWLV,CUST0371,LOC009,5/31/2024,4,12999,44196.6,15,UPI,Delivered
SALE01645,B08G43CCLC,CUST0477,LOC001,5/31/2024,5,218,981,10,NetBanking,Delivered
SALE01646,B0B4DT8MKT,CUST0219,LOC016,6/1/2024,4,348,1113.6,20,COD,Delivered
SALE01647,B0B61DSF17,CUST0029,LOC003,6/1/2024,5,199,796,20,UPI,Delivered
SALE01648,B008QS9J6Y,CUST0349,LOC005,6/1/2024,5,1990,8955,10,UPI,Delivered
SALE01649,B0756K5DYZ,CUST0216,LOC010,6/2/2024,3,3249,9747,0,UPI,Delivered
SALE01650,B08TTRVWKY,CUST0041,LOC013,6/2/2024,1,1099,879.2,20,NetBanking,Delivered
SALE01651,B00MUTWLW4,CUST0117,LOC019,6/2/2024,1,2595,2205.75,15,COD,Delivered
SALE01652,B07W7Z6DVL,CUST0206,LOC012,6/3/2024,4,1499,5996,0,NetBanking,Delivered
SALE01653,B07G147SZD,CUST0236,LOC009,6/3/2024,2,2699,4858.2,10,Card,Returned
SALE01654,B099PR2GQJ,CUST0489,LOC019,6/3/2024,2,649,1298,0,COD,Delivered
SALE01655,B0756KCV5K,CUST0060,LOC006,6/4/2024,4,3180,12720,0,NetBanking,Delivered
SALE01656,B09W5XR9RT,CUST0072,LOC007,6/4/2024,4,970,3880,0,UPI,Delivered
SALE01657,B0B53QLB9H,CUST0344,LOC012,6/4/2024,5,1299,5520.75,15,COD,Delivered
SALE01658,B09VGKFM7Y,CUST0342,LOC011,6/5/2024,5,219,1095,0,Card,Delivered
SALE01659,B08MWJTST6,CUST0102,LOC017,6/5/2024,1,279,251.1,10,COD,Delivered
SALE01660,B0BDYVC5TD,CUST0294,LOC019,6/5/2024,5,959,3836,20,Card,Delivered
SALE01661,B0BG62HMDJ,CUST0262,LOC003,6/5/2024,5,499,2120.75,15,COD,Delivered
SALE01662,B0B2DJ5RVQ,CUST0067,LOC001,6/6/2024,5,689,3445,0,NetBanking,Delivered
SALE01663,B08CZHGHKH,CUST0361,LOC007,6/6/2024,1,499,474.05,5,COD,Delivered
SALE01664,B0B3MQXNFB,CUST0343,LOC018,6/6/2024,3,57.89,173.67,0,UPI,Delivered
SALE01665,B09X7DY7Q4,CUST0167,LOC016,6/7/2024,1,939,751.2,20,COD,Delivered
SALE01666,B0989W6J2F,CUST0479,LOC002,6/7/2024,5,1595,6380,20,Card,Delivered
SALE01667,B09XB7DPW1,CUST0288,LOC013,6/7/2024,3,8999,26997,0,NetBanking,Delivered
SALE01668,B082LSVT4B,CUST0413,LOC006,6/8/2024,2,249,498,0,NetBanking,Delivered
SALE01669,B08HV83HL3,CUST0405,LOC002,6/8/2024,4,2049,6966.6,15,NetBanking,Delivered
SALE01670,B09G2VTHQM,CUST0334,LOC010,6/8/2024,5,587,2494.75,15,COD,Returned
SALE01671,B09TY4MSH3,CUST0184,LOC014,6/9/2024,3,1289,3673.65,5,UPI,Delivered
SALE01672,B0B61DSF17,CUST0390,LOC011,6/9/2024,4,199,756.2,5,NetBanking,Delivered
SALE01673,B08HF4W2CT,CUST0401,LOC018,6/9/2024,4,1599,5756.4,10,UPI,Delivered
SALE01674,B07S851WX5,CUST0275,LOC018,6/10/2024,3,1299,3507.3,10,NetBanking,Delivered
SALE01675,B09ZDVL7L8,CUST0326,LOC006,6/10/2024,4,2199,8356.2,5,COD,Delivered
SALE01676,B0B3RRWSF6,CUST0046,LOC009,6/10/2024,5,1998,7992,20,Card,Returned
SALE01677,B01EY310UM,CUST0325,LOC011,6/10/2024,5,1321,6274.75,5,Card,Returned
SALE01678,B07D2NMTTV,CUST0273,LOC002,6/11/2024,5,3199,12796,20,Card,Delivered
SALE01679,B00LZLPYHW,CUST0437,LOC011,6/11/2024,1,137,130.15,5,NetBanking,Delivered
SALE01680,B0819ZZK5K,CUST0448,LOC001,6/11/2024,5,1109,5267.75,5,COD,Delivered
SALE01681,B08QSC1XY8,CUST0059,LOC015,6/12/2024,1,389,330.65,15,UPI,Delivered
SALE01682,B098K3H92Z,CUST0478,LOC016,6/12/2024,1,599,539.1,10,Card,Delivered
SALE01683,B09LHZSMRR,CUST0040,LOC001,6/12/2024,5,16999,67996,20,NetBanking,Delivered
SALE01684,B08H21B6V7,CUST0332,LOC006,6/13/2024,1,2599,2209.15,15,UPI,Delivered
SALE01685,B00ZYLMQH0,CUST0376,LOC013,6/13/2024,5,549,2745,0,NetBanking,Delivered
SALE01686,B06XR9PR5X,CUST0201,LOC020,6/13/2024,1,209,167.2,20,UPI,Returned
SALE01687,B07H1S7XW8,CUST0336,LOC004,6/14/2024,4,89,284.8,20,NetBanking,Delivered
SALE01688,B09CMQRQM6,CUST0040,LOC003,6/14/2024,5,499,2245.5,10,UPI,Delivered
SALE01689,B08D64C9FN,CUST0074,LOC003,6/14/2024,1,575,460,20,Card,Delivered
SALE01690,B07N8RQ6W7,CUST0120,LOC014,6/15/2024,1,134,127.3,5,COD,Delivered
SALE01691,B08MCD9JFY,CUST0230,LOC008,6/15/2024,2,799,1278.4,20,Card,Delivered
SALE01692,B07GLS2563,CUST0037,LOC001,6/15/2024,2,1199,2398,0,Card,Delivered
SALE01693,B0B1YZ9CB8,CUST0382,LOC019,6/16/2024,4,32999,112196.6,15,UPI,Delivered
SALE01694,B014SZPBM4,CUST0481,LOC008,6/16/2024,2,380,608,20,Card,Delivered
SALE01695,B07TMCXRFV,CUST0072,LOC010,6/16/2024,4,1234,4689.2,5,NetBanking,Delivered
SALE01696,B084N133Y7,CUST0330,LOC011,6/16/2024,5,1499,6370.75,15,UPI,Delivered
SALE01697,B07N8RQ6W7,CUST0290,LOC002,6/17/2024,2,134,268,0,UPI,Delivered
SALE01698,B09NVPSCQT,CUST0277,LOC010,6/17/2024,4,1599,5116.8,20,Card,Delivered
SALE01699,B01KCSGBU2,CUST0369,LOC012,6/17/2024,1,14499,11599.2,20,Card,Delivered
SALE01700,B09LHYZ3GJ,CUST0354,LOC006,6/18/2024,5,16999,76495.5,10,UPI,Returned
SALE01701,B08SMJT55F,CUST0252,LOC007,6/18/2024,1,1199,1019.15,15,COD,Delivered
